kid,chunks,err,tot,miss,geno,phaserate,genorate
2,6,185,7157,0,82,0.0258488193377113,0.0114573145172558
3,6,358,7157,0,261,0.0500209585021657,0.0364677937683387
4,6,1918,7157,0,485,0.267989381025569,0.0677658236691351
5,6,1370,7157,0,1292,0.191420986446835,0.180522565320665
6,6,127,7157,0,74,0.0177448651669694,0.0103395277350845
7,6,384,7157,0,290,0.0536537655442224,0.0405197708537097
8,6,157,7157,0,40,0.0219365656001118,0.0055889339108565
9,6,256,7157,0,163,0.0357691770294816,0.0227749056867403
10,6,318,7157,0,210,0.0444320245913092,0.0293419030319966
1,7,4132,7371,0,1018,0.560575227241894,0.138108804775471
2,7,2286,7371,0,418,0.31013431013431,0.05670872337539
3,7,2382,7371,0,138,0.323158323158323,0.0187220187220187
4,7,542,7371,0,232,0.0735314068647402,0.0314746981413648
5,7,230,7371,0,159,0.0312033645366979,0.0215710215710216
6,7,629,7371,0,313,0.085334418667752,0.0424637091303758
7,7,1934,7371,0,746,0.262379595712929,0.101207434540768
8,7,429,7371,0,128,0.0582010582010582,0.017365350698684
9,7,336,7371,0,31,0.0455840455840456,0.00420567087233754
10,7,352,7371,0,34,0.0477547144213811,0.00461267127933795
1,26,674,6981,0,456,0.0965477725254262,0.0653201547056296
2,26,1551,6981,0,1476,0.222174473571122,0.211431027073485
3,26,292,6981,0,32,0.0418278183641312,0.00458387050565822
4,26,380,6981,0,130,0.0544334622546913,0.0186219739292365
5,26,316,6981,0,60,0.0452657212433749,0.00859475719810915
6,26,682,6981,0,539,0.0976937401518407,0.0772095688296806
7,26,586,6981,0,331,0.0839421286348661,0.0474144105429022
8,26,324,6981,0,74,0.0464116888697894,0.0106002005443346
9,26,292,6981,0,32,0.0418278183641312,0.00458387050565822
10,26,3215,6981,0,906,0.460535739865349,0.129780833691448
1,1,193,7544,0,156,0.0255832449628844,0.02067868504772
2,1,4093,7544,0,902,0.542550371155885,0.119565217391304
3,1,64,7544,0,39,0.00848356309650053,0.00516967126193001
4,1,245,7544,0,215,0.0324761399787911,0.0284994697773065
5,1,657,7544,0,383,0.0870890774125133,0.0507688229056204
6,1,1616,7544,0,110,0.214209968186638,0.0145811240721103
7,1,1754,7544,0,5,0.232502651113468,0.000662778366914104
8,1,252,7544,0,204,0.0334040296924708,0.0270413573700954
9,1,122,7544,0,85,0.0161717921527041,0.0112672322375398
10,1,1213,7544,0,218,0.160790031813362,0.0288971367974549
1,1,1993,7619,0,514,0.261582884893031,0.0674629216432603
2,1,1442,7619,0,196,0.189263682898018,0.0257251607822549
3,1,97,7619,0,64,0.0127313295708098,0.00840005250032813
4,1,158,7619,0,140,0.0207376296101851,0.0183751148444678
5,1,1692,7619,0,508,0.222076387977425,0.0666754167213545
6,1,268,7619,0,243,0.035175219845124,0.0318939493371834
7,1,42,7619,0,6,0.00551253445334033,0.000787504921905762
8,1,186,7619,0,147,0.0244126525790786,0.0192938705866912
9,1,187,7619,0,163,0.0245439033993962,0.0213938837117732
10,1,274,7619,0,248,0.0359627247670298,0.0325502034387715
1,21,515,6936,0,426,0.0742502883506344,0.0614186851211073
2,21,344,6936,0,41,0.04959630911188,0.00591118800461361
3,21,369,6936,0,99,0.0532006920415225,0.0142733564013841
4,21,949,6936,0,676,0.136822376009227,0.0974625144175317
5,21,526,6936,0,233,0.075836216839677,0.0335928489042676
6,21,567,6936,0,84,0.0817474048442907,0.0121107266435986
7,21,935,6936,0,196,0.134803921568627,0.0282583621683968
8,21,684,6936,0,526,0.0986159169550173,0.075836216839677
9,21,322,6936,0,23,0.0464244521337947,0.00331603229527105
10,21,743,6936,0,468,0.107122260668973,0.0674740484429066
1,3,726,7342,0,200,0.0988831381095069,0.0272405339144647
2,3,228,7342,0,188,0.0310542086624898,0.0256061018795968
3,3,3537,7342,0,1644,0.481748842277309,0.2239171887769
4,3,482,7342,0,88,0.06564968673386,0.0119858349223645
5,3,82,7342,0,19,0.0111686189049305,0.00258785072187415
6,3,85,7342,0,18,0.0115772269136475,0.00245164805230183
7,3,113,7342,0,62,0.0153909016616726,0.00844456551348406
8,3,92,7342,0,29,0.0125306456006538,0.00394987741759738
9,3,74,7342,0,4,0.0100789975483519,0.000544810678289294
10,3,71,7342,0,8,0.00967038953963498,0.00108962135657859
1,3,3680,7562,0,72,0.486643745040994,0.00952129066384554
2,3,65,7562,0,45,0.00859560962708278,0.00595080666490347
3,3,130,7562,0,96,0.0171912192541656,0.0126950542184607
4,3,1595,7562,0,444,0.210923036233801,0.0587146257603809
5,3,245,7562,0,208,0.0323988362866966,0.0275059508066649
6,3,41,7562,0,4,0.0054218460724676,0.000528960592435864
7,3,3087,7562,0,332,0.408225337212378,0.0439037291721767
8,3,222,7562,0,187,0.0293573128801904,0.0247289076963766
9,3,1693,7562,0,858,0.223882570748479,0.113462047077493
10,3,114,7562,0,98,0.0150753768844221,0.0129595345146787
1,1,126,7555,0,107,0.0166776968894772,0.014162806088683
2,1,5728,7555,0,896,0.758173395102581,0.118596955658504
3,1,922,7555,0,892,0.122038385175381,0.1180675049636
4,1,149,7555,0,122,0.0197220383851754,0.0161482461945731
5,1,2481,7555,0,52,0.328391793514229,0.00688285903375248
6,1,2831,7555,0,14,0.374718729318332,0.00185307743216413
7,1,195,7555,0,162,0.0258107213765718,0.0214427531436135
8,1,49,7555,0,8,0.00648577101257445,0.00105890138980807
9,1,59,7555,0,26,0.00780939774983455,0.00344142951687624
10,1,668,7555,0,376,0.0884182660489742,0.0497683653209795
